Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
01-Apr-20,27.4,327292,Greenock,327292,55.94370132,-4.723991358,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,35.2,234231,Halkirk,234231,58.5154974,-3.493004244,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,1.8,335614,Harelaw,335614,55.91651494,-3.086776845,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,11,15200,Harperrig,15200,55.83652095,-3.435270947,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,7.8,335640,Hatton (Perth),335640,56.52513594,-2.648539891,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,7.6,115227,Hatton No 2,115227,57.42757524,-1.909678484,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,69.8,115582,Hazelwood Cottage,115582,56.26715284,-5.494662553,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,22.2,15166,High Corrie (Gartmore),15166,56.1262023,-4.446294544,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.8,469625,Hunterston Terminal,469625,55.74447583,-4.86116797,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14,115584,Hydro Gardens Moffat,115584,55.34214596,-3.452988353,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,50,115354,Inchvuilt,115354,57.40830735,-4.957620811,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.4,115585,Ingleston Farm,115585,54.81170556,-4.166358356,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,19.2,336367,Inshes,336367,57.45203372,-4.184715941,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,43.4,115356,Inverewe Garden,115356,57.77399694,-5.596995718,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,15.4,115230,Inverey,115230,56.98569953,-3.500915775,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18,14926,Invermark,14926,56.91121364,-2.914811966,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,45.4,115588,Inveruglas,115588,56.2473573,-4.71287133,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14,367365,Inverurie,367365,57.2583172,-2.362253256,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14.6,115589,Irvine Gailes,115589,55.58754361,-4.663320263,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,0.8,15006,Jedburgh,15006,55.48529122,-2.54668704,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,22.2,367360,Keith,367360,57.55084994,-2.952079018,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,28.4,341380,Killermont Raingauge,341380,55.91108458,-4.305014408,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,42.4,234252,Killilan,234252,57.31881832,-5.424835603,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,31.8,14933,Killin,14933,56.45816211,-4.331876561,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,22,234253,Kilphedir,234253,58.14138911,-3.702814019,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16,14955,Kindrogan,14955,56.74926972,-3.544931301,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8.2,473550,Kinghorn Ecology Centre Rain Gauge,473550,56.07462319,-3.193432968,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14.6,14972,Kingledores,14972,55.54240926,-3.413947163,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,2.4,14968,Kinkell Bridge,14968,56.33018709,-3.726992915,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,9.8,115596,Kinmount House,115596,55.01095443,-3.351411196,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,5.2,335617,Kirkcaldy,335617,56.11765342,-3.147961765,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,19.6,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8.8,361048,Kirriemuir STW,361048,56.65983513,-2.999773468,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,37,115599,Kirriereoch,115599,55.15077902,-4.571934377,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,82.6,115363,Knockanrock,115363,58.03118174,-5.07294078,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,4.6,368486,Ladyflat Farm,368486,55.75636712,-2.369501202,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,50,115600,Lagafater Lodge,115600,55.04328363,-4.913741812,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,6.8,115603,Lanark STW,115603,55.67436394,-3.795938206,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,42.4,354621,Langwell Lodge,354621,57.9748238,-5.100589967,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,10,14902,Lathro,14902,56.2213192,-3.42872292,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,42.6,356217,Laxdale,356217,57.86865846,-6.893581696,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,23,412495,Lecht Weather Station,412495,57.19821668,-3.25888009,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8.2,338381,Letham Grange,338381,56.60403394,-2.609495534,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,17,133106,Lingerton,133106,56.01244753,-5.422443562,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,39,234264,Little Assynt,234264,58.17438109,-5.152302768,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,48.2,354613,Loch Ailsh Level,354613,58.04827715,-4.855312073,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,28,115368,Loch Droma,115368,57.73309629,-4.936434641,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,31.4,14910,Loch Katrine,14910,56.22701614,-4.436245731,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,70.8,485489,Loch Restil,485489,56.23604254,-4.853369348,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,29.4,354622,Loch Tormasad,354622,57.56195723,-7.316740973,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,23,14898,Loch Venachar,14898,56.23425763,-4.256866368,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,26.4,336847,Lochindorb North,336847,57.41478835,-3.691385645,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,23.6,509677,Lochwinnoch,509677,55.78853152,-4.618943233,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,4.8,473167,Lossiemouth,473167,57.71918475,-3.323337879,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,27.4,115611,Low Creoch,115611,54.90352684,-4.18922643,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,3.2,14865,Luffness,14865,56.02022484,-2.821888561,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,33.8,115376,Luib,115376,57.5445048,-5.123945869,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,20.6,327237,Lukeston,327237,55.98447497,-4.240765022,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,31.4,129558,Luss Raingauge,129558,56.09892116,-4.638863963,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8.8,14974,Lyne Station,14974,55.64733183,-3.25808918,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,24.8,115616,Meadowfoot,115616,55.40534471,-3.799886702,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12,115617,Merton Bank Lochmaben,115617,55.13494009,-3.439865821,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,35.6,354623,Mill Croft,354623,57.2886568,-7.368331541,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8,205209,Mill Of Gavel,205209,57.55561687,-2.009109628,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14.8,115618,Millport,115618,55.74955539,-4.907441406,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18,494729,Milton of Evelix TBR,494729,57.89128749,-4.084164503,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,21.4,338429,Minnigaff,338429,54.9588823,-4.471659058,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,32.4,14949,Moar,14949,56.57276553,-4.388958153,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,4,115235,Mongour,115235,57.00199506,-2.388582046,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,5.2,15078,Montrose,15078,56.69908575,-2.491155025,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,24.8,133115,Monyquil Farm,133115,55.56419458,-5.271931931,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,1.2,15022,Mouthbridge,15022,55.77012815,-2.279193263,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.2,115622,Muirkirk STW,115622,55.51335703,-4.096604222,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,38.4,490986,Muirshiel RG,490986,55.84918458,-4.742664896,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,9.6,335650,Murton,335650,56.65077608,-2.823539396,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12.6,335651,Mylnefield,335651,56.46017678,-3.075838089,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,11.6,341224,Nairn Dunbar Golf Course,341224,57.59406094,-3.842759406,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,41.2,234289,New Kelso,234289,57.42953514,-5.429999168,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,11.2,15083,Newton of Falkland,15083,56.25431474,-3.186268594,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,15.6,115627,Newtonairds,115627,55.10134134,-3.742902191,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,7.6,335797,Nigg Headworks,335797,57.13140193,-2.061103972,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,1.6,335621,North Berwick (Kingston),335621,56.03149667,-2.734270572,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,4.8,15215,Nunraw Abbey,15215,55.92185875,-2.653499917,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.8,367364,Old Mill of Newton,367364,57.35801578,-2.577016947,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,25.6,335375,Penwhapple Reservoir,335375,55.23585144,-4.747897404,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12.6,341345,Perth Norwich Union,341345,56.38611935,-3.464092253,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,20.6,115632,Picketlaw Reservoir,115632,55.73611493,-4.281846657,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16,486057,Pluscarden Abbey,486057,57.59946107,-3.433170424,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,15,234294,Polhollick,234294,57.05514629,-3.083180673,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,80.6,234295,Polloch,234295,56.75844885,-5.613663683,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12.8,15187,Polmonthill STW,15187,55.99776804,-3.680208641,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,15,115634,Portling,115634,54.87093795,-3.744601282,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12,15149,Portmoak,15149,56.19239436,-3.334726298,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14.8,344764,Prestwick,344764,55.50523784,-4.610940702,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,13,335575,Quarry Head,335575,57.63465034,-2.025944065,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,10.8,115638,Quinloch Farm,115638,56.0079586,-4.377500029,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,63.8,485490,Rest and be Thankful,485490,56.22216848,-4.859016846,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,30.4,115390,Rhian Bridge,115390,58.11499626,-4.439159665,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,50.8,336217,Rhiconich,336217,58.42139172,-4.991227379,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,19.6,368013,RhynieGS,368013,57.3317252,-2.828953912,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,28.2,133124,Ross Priory,133124,56.05257642,-4.55746111,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8,15070,Rossie Farm,15070,56.29912602,-3.202717904,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,12.8,115239,Rothienorman,115239,57.40900118,-2.466784574,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16.8,15155,Saline,15155,56.12224003,-3.585958925,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.4,115645,Saughall,115645,55.60098751,-4.226431521,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,20.6,347562,Scardroy No3,347562,57.51892459,-4.985935657,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,27.2,234305,Sgodachail,234305,57.89327664,-4.546976399,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,6.6,14975,Shiplaw,14975,55.72796917,-3.207291434,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,11,494255,Shotts WWTW,494255,55.81395203,-3.811987501,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,19,464630,Slamannan,464630,55.94205217,-3.832217321,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,20.4,234314,Sluggan,234314,57.27399763,-3.875997348,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14,115647,Solwaybank,115647,55.08629786,-3.086937218,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,19.8,115648,Sorbie,115648,54.79252816,-4.42628864,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,22.6,115649,South Moorhouse,115649,55.73251416,-4.350287842,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,17.6,234315,Spey Dam,234315,57.01121062,-4.336367491,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,3.6,335620,St Monance,335620,56.2047855,-2.78271364,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.2,300383,Strathkelvin House,300383,55.94300475,-4.172710018,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,7.4,11368,Strathkinness,11368,56.33136897,-2.863918962,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,27.8,234319,Strathy Bridge,234319,58.55872143,-4.002604762,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,46.4,15172,Strathyre,15172,56.32054504,-4.328975608,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.6,361047,Strowan,361047,56.36918493,-3.92115763,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,10.4,511327,Tarland WWTP,511327,57.12504883,-2.851450464,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,14.4,14999,Teviothead,14999,55.34222734,-2.936481216,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,23.1,115244,The Lecht,115244,57.20200168,-3.249607166,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,17.8,15158,Tillicoultry,15158,56.148819,-3.7458095,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,47,115654,Tobermory,115654,56.62026156,-6.080645248,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.8,564863,Tomatin No2,564863,57.33816398,-4.013360208,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,6.4,15190,Torduff,15190,55.8968016,-3.267160193,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16.2,234326,Torwinny,234326,57.52198313,-3.446843553,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,13.4,323188,Townfoot (Glencaple),323188,54.99473579,-3.568993615,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16.8,234327,Tromie Bridge,234327,57.0717185,-3.998638147,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,18.8,115247,Tulchan,115247,57.39918687,-3.44381882,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,15.8,506152,Unthank Raingauge,506152,55.24281443,-2.964073002,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,45.8,116007,Upper Monachlye,116007,56.39271229,-4.463706898,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,23.6,115406,Urquhart,115406,57.59399199,-4.374371661,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,11.2,234331,Wardend Bridge,234331,57.58239454,-3.608335401,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,16.8,369554,Waterside Perth,369554,56.89929851,-2.820760629,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,20.6,115660,Waulkmill Glen,115660,55.79484353,-4.353627607,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,63.2,116008,Weisdale Mill,116008,60.2593269,-1.288604022,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,10.4,115250,Westhill,115250,57.14756943,-2.291989375,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,8.6,14881,Whitburn,14881,55.87157334,-3.682936938,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-Apr-20,39.8,502874,White Clauchrie,502874,55.1412921,-4.677220867,1.31509952,0,0.627041867,14.73768016,20.55875086,0,12.10006863,0.7054221,49.95593686
01-May-20,0,577951,Carmyllie-Hume Farm,577951,56.57464969,-2.741331877,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,523676,Cairngorm Raingauge and Snow Scale,523676,57.127702,-3.662955858,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,15208,Dunglass,15208,55.94267446,-2.382881362,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,14890,Kinbuck,14890,56.2255551,-3.949530685,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,14968,Kinkell Bridge,14968,56.33018709,-3.726992915,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,15007,Ormiston Mill,15007,55.54491924,-2.473314492,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,347562,Scardroy No3,347562,57.51892459,-4.985935657,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,0,369551,Stonyford,369551,56.84214794,-2.811870347,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,51.6,15018,Abbey St Bathans,15018,55.85329633,-2.387448356,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,54,234150,Aberlour,234150,57.48021805,-3.205975095,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,123.2,115301,Affric Lodge,115301,57.26272622,-5.005979754,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,46.4,234170,Alford,234170,57.24230294,-2.717123004,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,29.8,115302,Allanfearn,115302,57.49914747,-4.151564133,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,156.6,234151,Allnabad,234151,58.34717676,-4.644621014,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,242.2,115304,Allt Dearg House,115304,57.28490502,-6.187008123,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,61.2,115500,Amlaird,115500,55.66964373,-4.413260863,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,53.6,115501,Amod Farm,115501,55.35009103,-5.717857841,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,21,15198,Annfield,15198,56.06640057,-3.371633207,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,52.2,115506,Ashgrove,115506,55.66308049,-4.757486092,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,60.5,491811,Auchdergannach,491811,57.22063972,-3.651932222,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,70.2,15163,Auchentroig,15163,56.11221933,-4.342412217,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,51.8,14964,Auchinner,14964,56.31678388,-4.112254665,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
01-May-20,69.2,14952,Auchnafree,14952,56.47302976,-3.904678161,1.866241135,0,0.546170213,11.63255319,31.32106383,0,9.177092199,1.617163121,43.84609929
